Milliseconds,X_Traori_Transformed,Y_Traori_Transformed,Z_Traori_Transformed,Fx_N,Fy_N,Fz_N,ACT_POSITION_X,ACT_POSITION_Y,ACT_POSITION_Z,ACT_POSITION_A,ACT_POSITION_C_Updated,ACT_OVERRIDE,SPINDLE_ROTATION_ANGLE,SPINDLE_SPEED,ACT_CURRENT_X,ACT_CURRENT_Y,ACT_CURRENT_Z,ACT_CURRENT_A,ACT_CURRENT_C,ACT_CURRENT_S,ACTIVE_TOOL_RADIUS,ACTIVE_TOOL_LENGTH,Zero_Offset_X,Zero_Offset_Y,Zero_Offset_Z,Zero_Offset_C
4.15,-212.76664699999998,-139.08492947872867,-1.0100967788274724,0.061037,0.5188145,0.3357035,20.2243366,187.373337,139.1055,2.95691552e-05,0.0,100,90.25454,0.0,-0.2290039,-0.170898438,1.635498,-0.199951172,-0.242797852,0.0068359375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
4.2,-212.766687,-139.08486647873642,-1.010081778794969,-0.22888875,0.061037,0.6408885,20.2242966,187.3734,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.2084961,-0.167480469,1.63037109,-0.206542969,-0.245178223,0.0068359375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
4.25,-212.766687,-139.08468547873642,-1.0100817787015586,-0.503555238,-0.289925754,0.366222,20.2242966,187.373581,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.205078125,-0.1862793,1.63208008,-0.195556641,-0.241210938,0.0,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
4.3,-212.766626,-139.08473147873642,-1.0100817787252983,0.137333244,-0.167851746,-0.0915555,20.2243576,187.373535,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.199951172,-0.167480469,1.635498,-0.2010498,-0.244384766,0.0068359375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
4.35,-212.76664699999998,-139.08491447872865,-1.0100967788197313,0.1525925,0.167851746,-0.061037,20.2243366,187.373352,139.1055,2.95691552e-05,0.0,100,90.25454,0.0,-0.2084961,-0.157226563,1.63378906,-0.191162109,-0.244384766,0.0068359375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
4.4,-212.7666775,-139.08486647872866,-1.0100967787949595,-0.07629625,0.0305185,0.3967405,20.2243061,187.3734,139.1055,2.95691552e-05,0.0,100,90.25454,0.0,-0.194824219,-0.1538086,1.62182617,-0.186767578,-0.2420044,0.0102539063,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
4.45,-212.766687,-139.08468547873642,-1.0100817787015586,0.167851746,-0.04577775,0.061037,20.2242966,187.373581,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.213623047,-0.155517578,1.63037109,-0.198852539,-0.244384766,0.0068359375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
4.5,-212.76664699999998,-139.08462337190576,-1.0102341737633649,-0.259407252,0.07629625,0.3357035,20.2243366,187.373642,139.105515,9.234817e-05,0.0,100,90.25454,0.0,-0.206787109,-0.146972656,1.642334,-0.188964844,-0.2475586,0.00341796875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
4.55,-212.766626,-139.08474647856593,-1.0100818022019815,-0.305185,0.244148,0.2746665,20.2243576,187.37352,139.105515,2.95788232e-05,0.0,100,90.25454,0.0,-0.217041016,-0.172607422,1.637207,-0.187866211,-0.239624023,0.00341796875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
4.6,-212.76650768939348,-139.08509790473732,-1.0100967788163595,-0.07629625,-0.07629625,0.427259,20.2243462,187.373367,139.1055,2.9569157e-05,5.34340179e-05,100,90.25454,0.0,-0.210205078,-0.169189453,1.635498,-0.186767578,-0.249145508,-0.0102539063,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
4.65,-212.7666775,-139.08468547873642,-1.0100817787015586,0.38148126,-0.198370248,0.1525925,20.2243061,187.373581,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.2084961,-0.1538086,1.62524414,-0.191162109,-0.244384766,0.00341796875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
4.7,-212.76664699999998,-139.08459447873642,-1.0100817786545953,0.07629625,-0.2746665,0.488296,20.2243366,187.373672,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.210205078,-0.1640625,1.63208008,-0.193359375,-0.24597168,-0.00341796875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
4.75,-212.76663739999998,-139.0847464787204,-1.0101127787330464,0.198370248,-0.061037,0.244148,20.2243462,187.37352,139.105484,2.95691552e-05,0.0,100,90.25454,0.0,-0.205078125,-0.150390625,1.637207,-0.199951172,-0.2420044,0.0068359375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
4.8,-212.76650768935153,-139.08514290473735,-1.0100967788352135,-0.183111,-0.0305185,0.3357035,20.2243462,187.373322,139.1055,2.95691552e-05,5.34340179e-05,100,90.25317,0.0,-0.2084961,-0.155517578,1.642334,-0.198852539,-0.242797852,0.0,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
4.85,-212.7666775,-139.0847004787364,-1.0100817787092997,0.137333244,-0.198370248,0.0305185,20.2243061,187.373566,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.203369141,-0.160644531,1.62866211,-0.195556641,-0.246765137,0.0068359375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
4.9,-212.76664699999998,-139.08459447873642,-1.0100817786545953,-0.289925754,0.0,0.5798515,20.2243366,187.373672,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.2084961,-0.169189453,1.62866211,-0.190063477,-0.24597168,0.0102539063,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
4.95,-212.766626,-139.08468547872866,-1.0100967787015491,-0.04577775,0.07629625,0.366222,20.2243576,187.373581,139.1055,2.95691552e-05,0.0,100,90.25317,0.0,-0.198242188,-0.170898438,1.635498,-0.2076416,-0.2475586,-0.00341796875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
5.0,-212.7666775,-139.08491447872865,-1.0100967788197313,0.167851746,-0.1525925,-0.0915555,20.2243061,187.373352,139.1055,2.95691552e-05,0.0,100,90.25454,0.0,-0.213623047,-0.158935547,1.62695313,-0.190063477,-0.244384766,0.0,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
5.05,-212.766687,-139.08471647873642,-1.010081778717557,0.0915555,0.183111,0.427259,20.2242966,187.37355,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.1965332,-0.158935547,1.62866211,-0.191162109,-0.24597168,0.0,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
5.1,-212.76651728969387,-139.08477579792344,-1.010234173689223,0.01525925,0.07629625,0.5188145,20.2243366,187.373688,139.105515,9.234817e-05,5.34340179e-05,100,90.25454,0.0,-0.210205078,-0.1538086,1.63208008,-0.186767578,-0.246765137,0.0068359375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
5.15,-212.76648678109015,-139.08485391760544,-1.0100818021550029,-0.350962758,0.366222,0.244148,20.2243671,187.373611,139.105515,2.95788232e-05,5.34375322e-05,100,90.25454,0.0,-0.206787109,-0.157226563,1.642334,-0.195556641,-0.238037109,0.013671875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
5.2,-212.7666775,-139.0849444785582,-1.010096802304189,-0.320444256,0.122074,0.5188145,20.2243061,187.373322,139.1055,2.95788232e-05,0.0,100,90.25454,0.0,-0.1965332,-0.148681641,1.63378906,-0.2010498,-0.238037109,-0.0068359375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
5.25,-212.7666966,-139.08477747873636,-1.0100817787534073,-0.2746665,0.04577775,0.427259,20.224287,187.373489,139.105515,2.9569157e-05,0.0,100,90.25454,0.0,-0.215332031,-0.1640625,1.63208008,-0.195556641,-0.244384766,0.00341796875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
5.3,-212.76665649999998,-139.08459447873642,-1.0100817786545953,0.04577775,-0.137333244,0.427259,20.2243271,187.373672,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.211914063,-0.167480469,1.63037109,-0.194458008,-0.242797852,0.0068359375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
5.35,-212.766626,-139.08463947873642,-1.010081778677819,0.0915555,0.198370248,0.305185,20.2243576,187.373627,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.2084961,-0.1640625,1.644043,-0.191162109,-0.246765137,0.0,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
5.4,-212.766666,-139.08492947872867,-1.0100967788274724,0.808740258,-0.305185,0.122074,20.2243176,187.373337,139.1055,2.95691552e-05,0.0,100,90.25454,0.0,-0.215332031,-0.165771484,1.63037109,-0.202148438,-0.237243652,-0.00341796875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
5.45,-212.766687,-139.08480747873642,-1.0100817787645202,0.0915555,0.0305185,0.6408885,20.2242966,187.373459,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.1965332,-0.158935547,1.63378906,-0.192260742,-0.237243652,0.0,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
5.5,-212.76652678964996,-139.08482290476294,-1.0100817786700778,-0.289925754,-0.259407252,0.3967405,20.2243271,187.373642,139.105515,2.95691552e-05,5.34340179e-05,100,90.25454,0.0,-0.205078125,-0.157226563,1.63208008,-0.191162109,-0.244384766,0.0102539063,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
5.55,-212.766626,-139.0848224787364,-1.0100817787722614,0.259407252,0.0305185,-0.0915555,20.2243576,187.373444,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.220458984,-0.152099609,1.63378906,-0.185668945,-0.248352051,0.0068359375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
5.6,-212.76665649999998,-139.08492947873643,-1.0100817788274818,-0.259407252,0.07629625,0.366222,20.2243271,187.373337,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.210205078,-0.148681641,1.635498,-0.188964844,-0.24597168,-0.00341796875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
5.65,-212.766687,-139.08480747873642,-1.0100817787645202,0.289925754,-0.137333244,0.0,20.2242966,187.373459,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.210205078,-0.155517578,1.62695313,-0.195556641,-0.244384766,0.0,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
5.7,-212.7666775,-139.0846554787364,-1.0100817786860763,-0.198370248,0.183111,0.488296,20.2243061,187.373611,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.203369141,-0.1640625,1.63037109,-0.196655273,-0.238830566,0.0239257813,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
5.75,-212.766626,-139.08480747872866,-1.0100967787645108,0.0915555,-0.0915555,0.2746665,20.2243576,187.373459,139.1055,2.95691552e-05,0.0,100,90.25454,0.0,-0.211914063,-0.172607422,1.642334,-0.195556641,-0.241210938,0.00341796875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
5.8,-212.7665267893795,-139.08511290476292,-1.0100817788197407,0.305185,-0.320444256,-0.0915555,20.2243271,187.373352,139.105515,2.95691552e-05,5.34340179e-05,100,90.25454,0.0,-0.205078125,-0.148681641,1.62524414,-0.190063477,-0.24597168,0.0,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
5.85,-212.7666775,-139.08480747873642,-1.0100817787645202,0.04577775,0.305185,0.61037,20.2243061,187.373459,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.210205078,-0.1743164,1.62866211,-0.199951172,-0.2475586,0.0102539063,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
5.9,-212.766666,-139.08462447873643,-1.0100817786700778,-0.167851746,0.305185,0.549333,20.2243176,187.373642,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.198242188,-0.160644531,1.63378906,-0.196655273,-0.244384766,0.0,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
5.95,-212.76663739999998,-139.08462447873643,-1.0100817786700778,0.7782217,-0.3357035,-0.0915555,20.2243462,187.373642,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.2084961,-0.162353516,1.640625,-0.194458008,-0.24041748,0.0,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
6.0,-212.766626,-139.08482247872865,-1.010096778772252,-0.137333244,-0.07629625,0.3357035,20.2243576,187.373444,139.1055,2.95691552e-05,0.0,100,90.25454,0.0,-0.215332031,-0.165771484,1.645752,-0.195556641,-0.251525879,0.0,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
6.05,-212.76665649999998,-139.0849283718816,-1.0102491742549482,-0.198370248,0.167851746,0.5798515,20.2243271,187.373337,139.1055,9.234817e-05,0.0,100,90.25454,0.0,-0.210205078,-0.150390625,1.638916,-0.198852539,-0.2364502,-0.0068359375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
6.1,-212.76653628964996,-139.08482290477951,-1.0100667786744566,0.0,0.198370248,0.305185,20.2243176,187.373642,139.10553,2.9569157e-05,5.34340179e-05,100,90.25454,0.0,-0.198242188,-0.162353516,1.63378906,-0.195556641,-0.243591309,0.0102539063,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
6.15,-212.76663739999998,-139.08459447873642,-1.0100817786545953,-0.3357035,0.167851746,0.427259,20.2243462,187.373672,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.205078125,-0.1743164,1.640625,-0.192260742,-0.243591309,-0.00341796875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
6.2,-212.766626,-139.08480747872042,-1.0101127787645272,0.2136295,-0.305185,0.0915555,20.2243576,187.373459,139.105484,2.95691552e-05,0.0,100,90.25454,0.0,-0.19140625,-0.152099609,1.638916,-0.193359375,-0.24041748,0.0,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
6.25,-212.766687,-139.08488458540012,-1.0099293834140466,0.53407377,-0.1525925,0.061037,20.2242966,187.373383,139.105515,-3.32098643e-05,0.0,100,90.25454,0.0,-0.203369141,-0.1640625,1.63037109,-0.202148438,-0.24041748,0.0102539063,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
6.3,-212.7666775,-139.08463947890684,-1.0100817552091377,-0.1525925,0.137333244,0.5188145,20.2243061,187.373627,139.105515,2.95594873e-05,0.0,100,90.25454,0.0,-0.2084961,-0.160644531,1.63378906,-0.205444336,-0.244384766,0.00341796875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
6.35,-212.76663739999998,-139.08457737190577,-1.010234173689223,0.04577775,0.122074,0.244148,20.2243462,187.373688,139.105515,9.234817e-05,0.0,100,90.25454,0.0,-0.227294922,-0.169189453,1.63378906,-0.195556641,-0.246765137,0.0102539063,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
6.4,-212.7666165,-139.0847464785582,-1.010096802201972,0.183111,-0.04577775,0.0915555,20.2243671,187.37352,139.1055,2.95788232e-05,0.0,100,90.25454,0.0,-0.205078125,-0.157226563,1.644043,-0.193359375,-0.24597168,0.0,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
6.45,-212.766687,-139.08489947873642,-1.0100817788119996,-0.2136295,0.320444256,0.488296,20.2242966,187.373367,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.206787109,-0.157226563,1.63037109,-0.193359375,-0.25390625,0.0,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
6.5,-212.7666775,-139.08468547873642,-1.0100817787015586,0.0915555,0.122074,0.5188145,20.2243061,187.373581,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.220458984,-0.146972656,1.62866211,-0.195556641,-0.243591309,0.00341796875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
6.55,-212.76665649999998,-139.08457847873643,-1.010081778646338,-0.137333244,0.061037,0.2746665,20.2243271,187.373688,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.206787109,-0.162353516,1.642334,-0.190063477,-0.243591309,0.0,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
6.6,-212.76663739999998,-139.08492947872867,-1.0100967788274724,0.3967405,-0.289925754,0.0,20.2243462,187.373337,139.1055,2.95691552e-05,0.0,100,90.25454,0.0,-0.201660156,-0.145263672,1.63208008,-0.199951172,-0.239624023,-0.0068359375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
6.65,-212.766687,-139.08491447872865,-1.0100967788197313,-0.04577775,0.259407252,0.5188145,20.2242966,187.373352,139.1055,2.95691552e-05,0.0,100,90.25454,0.0,-0.21875,-0.157226563,1.62524414,-0.1977539,-0.24597168,0.0,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
6.7,-212.7666966,-139.08471647873642,-1.010081778717557,0.5188145,-0.137333244,0.061037,20.224287,187.37355,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.203369141,-0.1538086,1.635498,-0.191162109,-0.245178223,0.0,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
6.75,-212.76665649999998,-139.08459447873642,-1.0100817786545953,0.0915555,0.0,0.2746665,20.2243271,187.373672,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.199951172,-0.1538086,1.638916,-0.198852539,-0.238037109,0.0068359375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
6.8,-212.76663739999998,-139.08489947872866,-1.0100967788119901,0.2746665,-0.2746665,0.0915555,20.2243462,187.373367,139.1055,2.95691552e-05,0.0,100,90.25454,0.0,-0.205078125,-0.150390625,1.635498,-0.196655273,-0.241210938,0.0,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
6.85,-212.7666775,-139.0849144787364,-1.0100817788197407,-0.0915555,0.442518264,0.305185,20.2243061,187.373352,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.213623047,-0.13671875,1.63037109,-0.186767578,-0.241210938,0.0,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
6.9,-212.766687,-139.0847464787364,-1.0100817787330394,0.244148,0.198370248,0.1525925,20.2242966,187.37352,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.205078125,-0.1640625,1.63378906,-0.196655273,-0.242797852,0.0,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
6.95,-212.766626,-139.08468547873642,-1.0100817787015586,0.442518264,-0.04577775,-0.061037,20.2243576,187.373581,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.21875,-0.160644531,1.635498,-0.193359375,-0.2475586,0.00341796875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
7.0,-212.76663739999998,-139.08488347872043,-1.0101127788037492,0.2746665,-0.183111,-0.0915555,20.2243462,187.373383,139.105484,2.95691552e-05,0.0,100,90.25454,0.0,-0.206787109,-0.157226563,1.63208008,-0.194458008,-0.242797852,-0.00341796875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
7.05,-212.766666,-139.08491337190574,-1.010234174230781,-0.38148126,0.0305185,0.122074,20.2243176,187.373352,139.105515,9.234817e-05,0.0,100,90.25454,0.0,-0.210205078,-0.170898438,1.63208008,-0.196655273,-0.237243652,-0.0068359375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
7.1,-212.7666775,-139.08474758522965,-1.0099294069665237,0.549333,0.167851746,0.061037,20.2243061,187.37352,139.105515,-3.32001946e-05,0.0,100,90.25454,0.0,-0.203369141,-0.1640625,1.63378906,-0.190063477,-0.249938965,0.00341796875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
7.15,-212.766626,-139.08468547890686,-1.0100817552285,0.259407252,-0.061037,0.244148,20.2243576,187.373581,139.105515,2.95594855e-05,0.0,100,90.25454,0.0,-0.210205078,-0.157226563,1.638916,-0.205444336,-0.2420044,0.00341796875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
7.2,-212.76663739999998,-139.08486647872044,-1.0101127787906063,0.366222,-0.442518264,-0.0915555,20.2243462,187.3734,139.105484,2.95691534e-05,0.0,100,90.25454,0.0,-0.206787109,-0.150390625,1.638916,-0.192260742,-0.2420044,-0.0068359375,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
7.25,-212.766666,-139.08491447872865,-1.0100967788197313,-0.305185,0.2746665,0.305185,20.2243176,187.373352,139.1055,2.95691552e-05,0.0,100,90.25454,0.0,-0.199951172,-0.158935547,1.63378906,-0.190063477,-0.24597168,0.0,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
7.3,-212.766666,-139.0846094787364,-1.0100817786623366,-0.3357035,0.2746665,0.305185,20.2243176,187.373657,139.105515,2.95691552e-05,0.0,100,90.25454,0.0,-0.210205078,-0.176025391,1.637207,-0.20324707,-0.239624023,0.0102539063,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
7.35,-212.76663739999998,-139.08466647872865,-1.0100967786917436,0.68666625,-0.1525925,0.0305185,20.2243462,187.3736,139.1055,2.95691552e-05,0.0,100,90.25454,0.0,-0.21875,-0.157226563,1.637207,-0.196655273,-0.24597168,-0.00341796875,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
7.4,-212.76663739999998,-139.08488347872867,-1.0100967788037327,-0.0915555,-0.0915555,0.5188145,20.2243462,187.373383,139.1055,2.95691552e-05,0.0,100,90.25454,0.0,-0.206787109,-0.150390625,1.63037109,-0.192260742,-0.244384766,-0.0102539063,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
7.45,-212.76663739999998,-139.08488347872867,-1.0100967788037327,-0.22888875,0.183111,0.2746665,20.2243462,187.373383,139.1055,2.95691552e-05,0.0,100,90.25454,0.0,-0.206787109,-0.150390625,1.63037109,-0.192260742,-0.244384766,-0.0102539063,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
7.5,-212.76654778950729,-139.0849759047825,-1.010081778749038,-0.289925754,0.473036766,0.5798515,20.2243061,187.373489,139.105515,2.95691552e-05,5.34340179e-05,100,90.25454,0.0,-0.206787109,-0.158935547,1.62866211,-0.190063477,-0.2475586,0.0170898438,2.9907,89.8154,232.9909836,326.458267,140.115525,5.34340179e-05
